item_id,rater_uid,feedback,gmt_create,cleaned_text,tokens,filtered_tokens,sentiment_score,sentiment_label
i303,u2346,质量 好   服务 好   很 值 这 个 价 ,2014-09-11 20:37:44,质量 好   服务 好   很 值 这 个 价 ,"['质量', ' ', '好', ' ', ' ', ' ', '服务', ' ', '好', ' ', ' ', ' ', '很', ' ', '值', ' ', '这', ' ', '个', ' ', '价', ' ']","['质量', ' ', ' ', ' ', ' ', '服务', ' ', ' ', ' ', ' ', ' ', '值', ' ', ' ', ' ', '价', ' ']",0,Neutral
i303,u1443,衣服 挺 厚 的 ， 合适 ， 适合 秋天 穿 ,2014-09-22 18:24:18,衣服 挺 厚 的  合适  适合 秋天 穿 ,"['衣服', ' ', '挺', ' ', '厚', ' ', '的', ' ', ' ', '合适', ' ', ' ', '适合', ' ', '秋天', ' ', '穿', ' ']","['衣服', ' ', '挺', ' ', '厚', ' ', ' ', ' ', '合适', ' ', ' ', '适合', ' ', '秋天', ' ', '穿', ' ']",0,Neutral
i304,u1795,裙子 还 好 ， 但是 外 搭 有点 问题 ， 左右 襟 不一样 ， 长 短 不一 。 不 系 扣子 还 算 能 看 的 过去 ， 所以 就 给 店家 一个 中 评 了 。   另外 就是 物流 ， 拍 下 后 不久 就 有 单号 了 ， 但 查 无 此 单 信息 ， 后 过来 两 天才 发 出来 。 有 可能 是 单子 太 多 了 ， 忘记 发 了 吧 ， 希望 和 物流 沟通 提高 物流 服务 质量 。   以上 皆 是 基于 实际 情况 的 真实 评价 ， 希望 店家 能 有 所 改善 。 ,2014-09-11 14:14:05,裙子 还 好  但是 外 搭 有点 问题  左右 襟 不一样  长 短 不一  不 系 扣子 还 算 能 看 的 过去  所以 就 给 店家 一个 中 评 了    另外 就是 物流  拍 下 后 不久 就 有 单号 了  但 查 无 此 单 信息  后 过来 两 天才 发 出来  有 可能 是 单子 太 多 了  忘记 发 了 吧  希望 和 物流 沟通 提高 物流 服务 质量    以上 皆 是 基于 实际 情况 的 真实 评价  希望 店家 能 有 所 改善  ,"['裙子', ' ', '还', ' ', '好', ' ', ' ', '但是', ' ', '外', ' ', '搭', ' ', '有点', ' ', '问题', ' ', ' ', '左右', ' ', '襟', ' ', '不', '一样', ' ', ' ', '长', ' ', '短', ' ', '不', '一', ' ', ' ', '不', ' ', '系', ' ', '扣子', ' ', '还', ' ', '算', ' ', '能', ' ', '看', ' ', '的', ' ', '过去', ' ', ' ', '所以', ' ', '就', ' ', '给', ' ', '店家', ' ', '一个', ' ', '中', ' ', '评', ' ', '了', ' ', ' ', ' ', ' ', '另外', ' ', '就是', ' ', '物流', ' ', ' ', '拍', ' ', '下', ' ', '后', ' ', '不久', ' ', '就', ' ', '有', ' ', '单', '号', ' ', '了', ' ', ' ', '但', ' ', '查', ' ', '无', ' ', '此', ' ', '单', ' ', '信息', ' ', ' ', '后', ' ', '过来', ' ', '两', ' ', '天才', ' ', '发', ' ', '出来', ' ', ' ', '有', ' ', '可能', ' ', '是', ' ', '单子', ' ', '太', ' ', '多', ' ', '了', ' ', ' ', '忘记', ' ', '发', ' ', '了', ' ', '吧', ' ', ' ', '希望', ' ', '和', ' ', '物流', ' ', '沟通', ' ', '提高', ' ', '物流', ' ', '服务', ' ', '质量', ' ', ' ', ' ', ' ', '以上', ' ', '皆', ' ', '是', ' ', '基于', ' ', '实际', ' ', '情况', ' ', '的', ' ', '真实', ' ', '评价', ' ', ' ', '希望', ' ', '店家', ' ', '能', ' ', '有', ' ', '所', ' ', '改善', ' ', ' ']","['裙子', ' ', ' ', ' ', ' ', ' ', '外', ' ', '搭', ' ', '有点', ' ', '问题', ' ', ' ', '左右', ' ', '襟', ' ', ' ', ' ', '长', ' ', '短', ' ', ' ', ' ', ' ', '系', ' ', '扣子', ' ', ' ', '算', ' ', ' ', ' ', ' ', '过去', ' ', ' ', ' ', ' ', ' ', '店家', ' ', '一个', ' ', '中', ' ', '评', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '物流', ' ', ' ', '拍', ' ', ' ', ' ', '不久', ' ', ' ', ' ', '单', '号', ' ', ' ', ' ', ' ', '查', ' ', ' ', ' ', '单', ' ', '信息', ' ', ' ', ' ', '过来', ' ', '两', ' ', '天才', ' ', '发', ' ', ' ', ' ', ' ', '可能', ' ', ' ', '单子', ' ', '太', ' ', ' ', ' ', ' ', '忘记', ' ', '发', ' ', ' ', ' ', ' ', '希望', ' ', ' ', '物流', ' ', '沟通', ' ', '提高', ' ', '物流', ' ', '服务', ' ', '质量', ' ', ' ', ' ', ' ', ' ', '皆', ' ', ' ', ' ', '实际', ' ', '情况', ' ', ' ', '真实', ' ', '评价', ' ', ' ', '希望', ' ', '店家', ' ', ' ', ' ', ' ', '改善', ' ', ' ']",0,Neutral
i304,u2239,  刚 收到 货 ， 打开 后 仔细 看 了 遍 ， 质量 不错 ， 颜色 跟 海报 一致 ， 很 喜欢 ， 以后 还 继续 光顾 ！     ,2014-09-04 15:43:32,  刚 收到 货  打开 后 仔细 看 了 遍  质量 不错  颜色 跟 海报 一致  很 喜欢  以后 还 继续 光顾      ,"[' ', ' ', '刚', ' ', '收到', ' ', '货', ' ', ' ', '打开', ' ', '后', ' ', '仔细', ' ', '看', ' ', '了', ' ', '遍', ' ', ' ', '质量', ' ', '不错', ' ', ' ', '颜色', ' ', '跟', ' ', '海报', ' ', '一致', ' ', ' ', '很', ' ', '喜欢', ' ', ' ', '以后', ' ', '还', ' ', '继续', ' ', '光顾', ' ', ' ', ' ', ' ', ' ', ' ']","[' ', ' ', '刚', ' ', '收到', ' ', '货', ' ', ' ', '打开', ' ', ' ', '仔细', ' ', ' ', ' ', '遍', ' ', ' ', '质量', ' ', '不错', ' ', ' ', '颜色', ' ', ' ', '海报', ' ', '一致', ' ', ' ', ' ', '喜欢', ' ', ' ', '以后', ' ', ' ', '继续', ' ', '光顾', ' ', ' ', ' ', ' ', ' ', ' ']",2,Positive
i304,u2288,宝贝 很 漂亮 ， 穿 起来 也 很 合身 ， 就是 外衣 太 大 了 穿 不 了 。 不过 还是 很 喜欢 。 ,2014-09-05 06:50:07,宝贝 很 漂亮  穿 起来 也 很 合身  就是 外衣 太 大 了 穿 不 了  不过 还是 很 喜欢  ,"['宝贝', ' ', '很', ' ', '漂亮', ' ', ' ', '穿', ' ', '起来', ' ', '也', ' ', '很', ' ', '合身', ' ', ' ', '就是', ' ', '外衣', ' ', '太', ' ', '大', ' ', '了', ' ', '穿', ' ', '不', ' ', '了', ' ', ' ', '不过', ' ', '还是', ' ', '很', ' ', '喜欢', ' ', ' ']","['宝贝', ' ', ' ', '漂亮', ' ', ' ', '穿', ' ', '起来', ' ', ' ', ' ', '合身', ' ', ' ', ' ', '外衣', ' ', '太', ' ', ' ', ' ', '穿', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '喜欢', ' ', ' ']",1,Positive
i304,u2399,朋友 买 的 ， 感觉 还 不错 ， ， 宿舍 就 有 两个人 买 ,2014-09-13 13:22:58,朋友 买 的  感觉 还 不错   宿舍 就 有 两个人 买 ,"['朋友', ' ', '买', ' ', '的', ' ', ' ', '感觉', ' ', '还', ' ', '不错', ' ', ' ', ' ', '宿舍', ' ', '就', ' ', '有', ' ', '两个', '人', ' ', '买', ' ']","['朋友', ' ', '买', ' ', ' ', ' ', '感觉', ' ', ' ', '不错', ' ', ' ', ' ', '宿舍', ' ', ' ', ' ', '两个', ' ', '买', ' ']",1,Positive
i304,u2595,还 可以 ， 质量 还 可以 ， 挺 满意 的 ,2014-09-13 19:49:10,还 可以  质量 还 可以  挺 满意 的 ,"['还', ' ', '可以', ' ', ' ', '质量', ' ', '还', ' ', '可以', ' ', ' ', '挺', ' ', '满意', ' ', '的', ' ']","[' ', ' ', ' ', '质量', ' ', ' ', ' ', ' ', '挺', ' ', '满意', ' ', ' ']",1,Positive
i304,u231,没有 色差 没有 异味 ， 布料 也 不错 ， 下 过 水 了 有些 掉色 呢 。 很 漂亮 ， 好评 啊 ,2014-09-29 19:05:36,没有 色差 没有 异味  布料 也 不错  下 过 水 了 有些 掉色 呢  很 漂亮  好评 啊 ,"['没有', ' ', '色差', ' ', '没有', ' ', '异味', ' ', ' ', '布料', ' ', '也', ' ', '不错', ' ', ' ', '下', ' ', '过', ' ', '水', ' ', '了', ' ', '有些', ' ', '掉色', ' ', '呢', ' ', ' ', '很', ' ', '漂亮', ' ', ' ', '好评', ' ', '啊', ' ']","['没有', ' ', '色差', ' ', '没有', ' ', '异味', ' ', ' ', '布料', ' ', ' ', '不错', ' ', ' ', ' ', ' ', '水', ' ', ' ', ' ', '掉色', ' ', ' ', ' ', ' ', '漂亮', ' ', ' ', '好评', ' ', ' ']",1,Positive
i304,u1853,和 图片 上 的 没有 多 大 区别 ， 质量 很 好 ， 很 值 ,2014-09-17 14:23:33,和 图片 上 的 没有 多 大 区别  质量 很 好  很 值 ,"['和', ' ', '图片', ' ', '上', ' ', '的', ' ', '没有', ' ', '多', ' ', '大', ' ', '区别', ' ', ' ', '质量', ' ', '很', ' ', '好', ' ', ' ', '很', ' ', '值', ' ']","[' ', '图片', ' ', ' ', ' ', '没有', ' ', ' ', ' ', '区别', ' ', ' ', '质量', ' ', ' ', ' ', ' ', ' ', '值', ' ']",0,Neutral
i304,u1045,宝贝 不错 哦 ， 穿着 挺 好看 的 ， 质量 也 还 不错 哦 ， 值得 亲 们 拥有 哦 ,2014-09-02 09:09:52,宝贝 不错 哦  穿着 挺 好看 的  质量 也 还 不错 哦  值得 亲 们 拥有 哦 ,"['宝贝', ' ', '不错', ' ', '哦', ' ', ' ', '穿着', ' ', '挺', ' ', '好看', ' ', '的', ' ', ' ', '质量', ' ', '也', ' ', '还', ' ', '不错', ' ', '哦', ' ', ' ', '值得', ' ', '亲', ' ', '们', ' ', '拥有', ' ', '哦', ' ']","['宝贝', ' ', '不错', ' ', ' ', ' ', '穿着', ' ', '挺', ' ', '好看', ' ', ' ', ' ', '质量', ' ', ' ', ' ', '不错', ' ', ' ', ' ', '值得', ' ', '亲', ' ', ' ', '拥有', ' ', ' ']",2,Positive
i304,u319,衣衣 收到 了 ， 挺好 的 ， 跟 我 想 的 差 不 多 ， 我 感觉 裙子 有点 长 ， 个人 眼光 不同 吧 ， 很 不错 ， 赞 ,2014-09-02 13:31:08,衣衣 收到 了  挺好 的  跟 我 想 的 差 不 多  我 感觉 裙子 有点 长  个人 眼光 不同 吧  很 不错  赞 ,"['衣衣', ' ', '收到', ' ', '了', ' ', ' ', '挺', '好', ' ', '的', ' ', ' ', '跟', ' ', '我', ' ', '想', ' ', '的', ' ', '差', ' ', '不', ' ', '多', ' ', ' ', '我', ' ', '感觉', ' ', '裙子', ' ', '有点', ' ', '长', ' ', ' ', '个人', ' ', '眼光', ' ', '不同', ' ', '吧', ' ', ' ', '很', ' ', '不错', ' ', ' ', '赞', ' ']","['衣衣', ' ', '收到', ' ', ' ', ' ', '挺', ' ', ' ', ' ', ' ', ' ', '想', ' ', ' ', '差', ' ', ' ', ' ', ' ', ' ', '感觉', ' ', '裙子', ' ', '有点', ' ', '长', ' ', ' ', '个人', ' ', '眼光', ' ', '不同', ' ', ' ', ' ', ' ', '不错', ' ', ' ', '赞', ' ']",0,Neutral
i304,u1542,裙子 很 漂亮 ， 上 身 效果 很 棒 ， 很 是 喜欢 ， 物流 超 快 ,2014-09-17 16:19:22,裙子 很 漂亮  上 身 效果 很 棒  很 是 喜欢  物流 超 快 ,"['裙子', ' ', '很', ' ', '漂亮', ' ', ' ', '上', ' ', '身', ' ', '效果', ' ', '很', ' ', '棒', ' ', ' ', '很', ' ', '是', ' ', '喜欢', ' ', ' ', '物流', ' ', '超', ' ', '快', ' ']","['裙子', ' ', ' ', '漂亮', ' ', ' ', ' ', '身', ' ', '效果', ' ', ' ', '棒', ' ', ' ', ' ', ' ', '喜欢', ' ', ' ', '物流', ' ', '超', ' ', '快', ' ']",2,Positive
i304,u326,面料 部 错 ， 手感 不错 ， 就是 外衣 有些 色差 ， 其他 都 好 。 ,2014-09-10 09:36:19,面料 部 错  手感 不错  就是 外衣 有些 色差  其他 都 好  ,"['面料', ' ', '部', ' ', '错', ' ', ' ', '手感', ' ', '不错', ' ', ' ', '就是', ' ', '外衣', ' ', '有些', ' ', '色差', ' ', ' ', '其他', ' ', '都', ' ', '好', ' ', ' ']","['面料', ' ', '部', ' ', '错', ' ', ' ', '手感', ' ', '不错', ' ', ' ', ' ', '外衣', ' ', ' ', '色差', ' ', ' ', ' ', ' ', ' ', ' ']",1,Positive
i305,u1494,自己 买 了   这 是 帮 同事 带 的   好评 ,2014-09-28 19:58:46,自己 买 了   这 是 帮 同事 带 的   好评 ,"['自己', ' ', '买', ' ', '了', ' ', ' ', ' ', '这', ' ', '是', ' ', '帮', ' ', '同事', ' ', '带', ' ', '的', ' ', ' ', ' ', '好评', ' ']","[' ', '买', ' ', ' ', ' ', ' ', ' ', ' ', '帮', ' ', '同事', ' ', '带', ' ', ' ', ' ', ' ', '好评', ' ']",0,Neutral
i305,u2014,买 的 有点 紧 ， 不过 卖家 态度 很 好 哦 。 。 。 。 。 。 。 。 质量 挺好 的 。 。 。 这 个 价钱 挺 值 的 。 。 。 。 ,2014-09-19 22:26:29,买 的 有点 紧  不过 卖家 态度 很 好 哦         质量 挺好 的    这 个 价钱 挺 值 的     ,"['买', ' ', '的', ' ', '有点', ' ', '紧', ' ', ' ', '不过', ' ', '卖家', ' ', '态度', ' ', '很', ' ', '好', ' ', '哦', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '质量', ' ', '挺', '好', ' ', '的', ' ', ' ', ' ', ' ', '这', ' ', '个', ' ', '价钱', ' ', '挺', ' ', '值', ' ', '的', ' ', ' ', ' ', ' ', ' ']","['买', ' ', ' ', '有点', ' ', '紧', ' ', ' ', ' ', '卖家', ' ', '态度', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '质量', ' ', '挺', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '价钱', ' ', '挺', ' ', '值', ' ', ' ', ' ', ' ', ' ', ' ']",0,Neutral
i305,u1803,这 件 是 给 朋友 买 的 ， 她 155 ， 瘦 瘦 的 所以 这 件 穿 上 正好 ， 黑色 传 上去 百搭 ， 看着 腿 更 是 细长 细长 ， 非常 好 ,2014-09-19 14:26:03,这 件 是 给 朋友 买 的  她   瘦 瘦 的 所以 这 件 穿 上 正好  黑色 传 上去 百搭  看着 腿 更 是 细长 细长  非常 好 ,"['这', ' ', '件', ' ', '是', ' ', '给', ' ', '朋友', ' ', '买', ' ', '的', ' ', ' ', '她', ' ', ' ', ' ', '瘦', ' ', '瘦', ' ', '的', ' ', '所以', ' ', '这', ' ', '件', ' ', '穿', ' ', '上', ' ', '正好', ' ', ' ', '黑色', ' ', '传', ' ', '上去', ' ', '百搭', ' ', ' ', '看着', ' ', '腿', ' ', '更', ' ', '是', ' ', '细长', ' ', '细长', ' ', ' ', '非常', ' ', '好', ' ']","[' ', '件', ' ', ' ', ' ', '朋友', ' ', '买', ' ', ' ', ' ', ' ', ' ', ' ', '瘦', ' ', '瘦', ' ', ' ', ' ', ' ', '件', ' ', '穿', ' ', ' ', '正好', ' ', ' ', '黑色', ' ', '传', ' ', '上去', ' ', '百搭', ' ', ' ', '看着', ' ', '腿', ' ', '更', ' ', ' ', '细长', ' ', '细长', ' ', ' ', '非常', ' ', ' ']",0,Neutral
i305,u2040,物流 很快 ， 两 天 就 到 了 ， 东西 很 好 ！ ,2014-09-03 18:26:40,物流 很快  两 天 就 到 了  东西 很 好  ,"['物流', ' ', '很快', ' ', ' ', '两', ' ', '天', ' ', '就', ' ', '到', ' ', '了', ' ', ' ', '东西', ' ', '很', ' ', '好', ' ', ' ']","['物流', ' ', '很快', ' ', ' ', '两', ' ', '天', ' ', ' ', ' ', ' ', ' ', '东西', ' ', ' ', ' ', ' ']",0,Neutral
i305,u1572,质量 很 好 。 很 显 瘦 。 打算 再 买 几 条 。 。 颜色 很 好 。 。 愉快 的 一次 购物 。 。 ,2014-09-30 23:52:12,质量 很 好  很 显 瘦  打算 再 买 几 条   颜色 很 好   愉快 的 一次 购物   ,"['质量', ' ', '很', ' ', '好', ' ', ' ', '很', ' ', '显', ' ', '瘦', ' ', ' ', '打算', ' ', '再', ' ', '买', ' ', '几', ' ', '条', ' ', ' ', ' ', '颜色', ' ', '很', ' ', '好', ' ', ' ', ' ', '愉快', ' ', '的', ' ', '一次', ' ', '购物', ' ', ' ', ' ']","['质量', ' ', ' ', ' ', ' ', ' ', '显', ' ', '瘦', ' ', ' ', '打算', ' ', ' ', '买', ' ', ' ', '条', ' ', ' ', ' ', '颜色', ' ', ' ', ' ', ' ', ' ', '愉快', ' ', ' ', '一次', ' ', '购物', ' ', ' ', ' ']",0,Neutral
i305,u344,这 是 第二 次 买 了 ， 瘦身 效果 特别 好 ， 而且 价格 划算 。 真心 不错 。 ,2014-09-17 18:11:25,这 是 第二 次 买 了  瘦身 效果 特别 好  而且 价格 划算  真心 不错  ,"['这', ' ', '是', ' ', '第二', ' ', '次', ' ', '买', ' ', '了', ' ', ' ', '瘦身', ' ', '效果', ' ', '特别', ' ', '好', ' ', ' ', '而且', ' ', '价格', ' ', '划算', ' ', ' ', '真心', ' ', '不错', ' ', ' ']","[' ', ' ', '第二', ' ', '次', ' ', '买', ' ', ' ', ' ', '瘦身', ' ', '效果', ' ', '特别', ' ', ' ', ' ', ' ', '价格', ' ', '划算', ' ', ' ', '真心', ' ', '不错', ' ', ' ']",1,Positive
i306,u1955,比 想象 中 要 好些 ， 本来 这么 便宜 就 没 抱 太 大 希望 ， 一 份 价格 一 分 货 嘛 ， 物超所值 ,2014-09-06 07:39:22,比 想象 中 要 好些  本来 这么 便宜 就 没 抱 太 大 希望  一 份 价格 一 分 货 嘛  物超所值 ,"['比', ' ', '想象', ' ', '中', ' ', '要', ' ', '好些', ' ', ' ', '本来', ' ', '这么', ' ', '便宜', ' ', '就', ' ', '没', ' ', '抱', ' ', '太', ' ', '大', ' ', '希望', ' ', ' ', '一', ' ', '份', ' ', '价格', ' ', '一', ' ', '分', ' ', '货', ' ', '嘛', ' ', ' ', '物超所值', ' ']","[' ', '想象', ' ', '中', ' ', ' ', '好些', ' ', ' ', '本来', ' ', ' ', '便宜', ' ', ' ', '没', ' ', '抱', ' ', '太', ' ', ' ', '希望', ' ', ' ', ' ', '份', ' ', '价格', ' ', ' ', '分', ' ', '货', ' ', ' ', ' ', '物超所值', ' ']",0,Neutral
i307,u39,质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 ， 卖家 的 服务 太 棒 了 ， 考虑 非常 周到 ， 完全 超出 期望值 。 ,2014-09-04 13:59:19,质量 非常 好  与 卖家 描述 的 完全 一致  非常 满意  卖家 的 服务 太 棒 了  考虑 非常 周到  完全 超出 期望值  ,"['质量', ' ', '非常', ' ', '好', ' ', ' ', '与', ' ', '卖家', ' ', '描述', ' ', '的', ' ', '完全', ' ', '一致', ' ', ' ', '非常', ' ', '满意', ' ', ' ', '卖家', ' ', '的', ' ', '服务', ' ', '太', ' ', '棒', ' ', '了', ' ', ' ', '考虑', ' ', '非常', ' ', '周到', ' ', ' ', '完全', ' ', '超出', ' ', '期望值', ' ', ' ']","['质量', ' ', '非常', ' ', ' ', ' ', ' ', '卖家', ' ', '描述', ' ', ' ', '完全', ' ', '一致', ' ', ' ', '非常', ' ', '满意', ' ', ' ', '卖家', ' ', ' ', '服务', ' ', '太', ' ', '棒', ' ', ' ', ' ', '考虑', ' ', '非常', ' ', '周到', ' ', ' ', '完全', ' ', '超出', ' ', '期望值', ' ', ' ']",2,Positive
i307,u1513,宝贝 还 不错 ， 谢谢 卖家 送 的 小 礼物 。 考虑 在 入手 一 条 ！ ,2014-09-08 01:40:30,宝贝 还 不错  谢谢 卖家 送 的 小 礼物  考虑 在 入手 一 条  ,"['宝贝', ' ', '还', ' ', '不错', ' ', ' ', '谢谢', ' ', '卖家', ' ', '送', ' ', '的', ' ', '小', ' ', '礼物', ' ', ' ', '考虑', ' ', '在', ' ', '入手', ' ', '一', ' ', '条', ' ', ' ']","['宝贝', ' ', ' ', '不错', ' ', ' ', '谢谢', ' ', '卖家', ' ', '送', ' ', ' ', ' ', '礼物', ' ', ' ', '考虑', ' ', ' ', '入手', ' ', ' ', '条', ' ', ' ']",1,Positive
i307,u1454,发货 速度 快 ， 很 合身 ， 价格 便宜 ， 会 再 来 买 的 ,2014-09-10 11:42:56,发货 速度 快  很 合身  价格 便宜  会 再 来 买 的 ,"['发货', ' ', '速度', ' ', '快', ' ', ' ', '很', ' ', '合身', ' ', ' ', '价格', ' ', '便宜', ' ', ' ', '会', ' ', '再', ' ', '来', ' ', '买', ' ', '的', ' ']","['发货', ' ', '速度', ' ', '快', ' ', ' ', ' ', '合身', ' ', ' ', '价格', ' ', '便宜', ' ', ' ', '会', ' ', ' ', ' ', '买', ' ', ' ']",0,Neutral
i307,u1822,满 五分 噢   买 那么 多 黑色 弹力裤   这 条 最 满意 啦   下次 还 会 再 来 ！ ,2014-09-14 12:22:20,满 五分 噢   买 那么 多 黑色 弹力裤   这 条 最 满意 啦   下次 还 会 再 来  ,"['满', ' ', '五分', ' ', '噢', ' ', ' ', ' ', '买', ' ', '那么', ' ', '多', ' ', '黑色', ' ', '弹力', '裤', ' ', ' ', ' ', '这', ' ', '条', ' ', '最', ' ', '满意', ' ', '啦', ' ', ' ', ' ', '下次', ' ', '还', ' ', '会', ' ', '再', ' ', '来', ' ', ' ']","['满', ' ', '五分', ' ', '噢', ' ', ' ', ' ', '买', ' ', ' ', ' ', '黑色', ' ', '弹力', '裤', ' ', ' ', ' ', ' ', '条', ' ', ' ', '满意', ' ', ' ', ' ', ' ', '下次', ' ', ' ', '会', ' ', ' ', ' ', ' ']",1,Positive
i307,u2028,裤子 颜色 不 均匀 啊 ！ 都 不好 穿 出去 ， 除了 在 晚上 … 也 不好 找 售后 … 还 什么 7 天 什么 退货 什么 的 ， 都 是 浮云 ！ ,2014-09-20 22:28:59,裤子 颜色 不 均匀 啊  都 不好 穿 出去  除了 在 晚上  也 不好 找 售后  还 什么  天 什么 退货 什么 的  都 是 浮云  ,"['裤子', ' ', '颜色', ' ', '不', ' ', '均匀', ' ', '啊', ' ', ' ', '都', ' ', '不好', ' ', '穿', ' ', '出去', ' ', ' ', '除了', ' ', '在', ' ', '晚上', ' ', ' ', '也', ' ', '不好', ' ', '找', ' ', '售后', ' ', ' ', '还', ' ', '什么', ' ', ' ', '天', ' ', '什么', ' ', '退货', ' ', '什么', ' ', '的', ' ', ' ', '都', ' ', '是', ' ', '浮云', ' ', ' ']","['裤子', ' ', '颜色', ' ', ' ', '均匀', ' ', ' ', ' ', ' ', '不好', ' ', '穿', ' ', '出去', ' ', ' ', ' ', ' ', '晚上', ' ', ' ', ' ', '不好', ' ', '找', ' ', '售后', ' ', ' ', ' ', ' ', ' ', '天', ' ', ' ', '退货', ' ', ' ', ' ', ' ', ' ', ' ', '浮云', ' ', ' ']",0,Neutral
i308,u764,颜色 很 好看 ， 与 照片 相同 ， 只是 有点 缩水 ， 穿 不得 了 ， 送 人 。 ,2014-09-05 09:21:49,颜色 很 好看  与 照片 相同  只是 有点 缩水  穿 不得 了  送 人  ,"['颜色', ' ', '很', ' ', '好看', ' ', ' ', '与', ' ', '照片', ' ', '相同', ' ', ' ', '只是', ' ', '有点', ' ', '缩水', ' ', ' ', '穿', ' ', '不得', ' ', '了', ' ', ' ', '送', ' ', '人', ' ', ' ']","['颜色', ' ', ' ', '好看', ' ', ' ', ' ', '照片', ' ', '相同', ' ', ' ', ' ', '有点', ' ', '缩水', ' ', ' ', '穿', ' ', ' ', ' ', ' ', '送', ' ', ' ', ' ']",0,Neutral
i308,u48,衬衫 很 好看 ， 很 合身 ， 料子 也 不错 。 ,2014-09-02 20:32:23,衬衫 很 好看  很 合身  料子 也 不错  ,"['衬衫', ' ', '很', ' ', '好看', ' ', ' ', '很', ' ', '合身', ' ', ' ', '料子', ' ', '也', ' ', '不错', ' ', ' ']","['衬衫', ' ', ' ', '好看', ' ', ' ', ' ', '合身', ' ', ' ', '料子', ' ', ' ', '不错', ' ', ' ']",1,Positive
i308,u1099,没 看     是 同学 的       她 说 还 不错 ,2014-09-17 13:01:00,没 看     是 同学 的       她 说 还 不错 ,"['没', ' ', '看', ' ', ' ', ' ', ' ', ' ', '是', ' ', '同学', ' ', '的', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '她', ' ', '说', ' ', '还', ' ', '不错', ' ']","['没', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '同学', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '说', ' ', ' ', '不错', ' ']",1,Positive
i308,u522,衣衣 很 漂亮 ， 小胡子 好 清新 ， 穿 上 身 的 感觉 很 舒服 ， 衣料 摸 起来 很 舒服 ， 无 粗糙感 ， 而且 也 很 好 洗 ， 一点 也 不 投 ， 夏天 秋天 穿 都 很 搭 ， 不管 是 穿 针织衫 还是 单穿 都 很 好看 ， 物流 也 很快 ， 简直 物美价廉 ！ ,2014-09-22 22:40:41,衣衣 很 漂亮  小胡子 好 清新  穿 上 身 的 感觉 很 舒服  衣料 摸 起来 很 舒服  无 粗糙感  而且 也 很 好 洗  一点 也 不 投  夏天 秋天 穿 都 很 搭  不管 是 穿 针织衫 还是 单穿 都 很 好看  物流 也 很快  简直 物美价廉  ,"['衣衣', ' ', '很', ' ', '漂亮', ' ', ' ', '小胡子', ' ', '好', ' ', '清新', ' ', ' ', '穿', ' ', '上', ' ', '身', ' ', '的', ' ', '感觉', ' ', '很', ' ', '舒服', ' ', ' ', '衣料', ' ', '摸', ' ', '起来', ' ', '很', ' ', '舒服', ' ', ' ', '无', ' ', '粗糙', '感', ' ', ' ', '而且', ' ', '也', ' ', '很', ' ', '好', ' ', '洗', ' ', ' ', '一点', ' ', '也', ' ', '不', ' ', '投', ' ', ' ', '夏天', ' ', '秋天', ' ', '穿', ' ', '都', ' ', '很', ' ', '搭', ' ', ' ', '不管', ' ', '是', ' ', '穿', ' ', '针织衫', ' ', '还是', ' ', '单穿', ' ', '都', ' ', '很', ' ', '好看', ' ', ' ', '物流', ' ', '也', ' ', '很快', ' ', ' ', '简直', ' ', '物美价廉', ' ', ' ']","['衣衣', ' ', ' ', '漂亮', ' ', ' ', '小胡子', ' ', ' ', '清新', ' ', ' ', '穿', ' ', ' ', '身', ' ', ' ', '感觉', ' ', ' ', '舒服', ' ', ' ', '衣料', ' ', '摸', ' ', '起来', ' ', ' ', '舒服', ' ', ' ', ' ', '粗糙', '感', ' ', ' ', ' ', ' ', ' ', ' ', '洗', ' ', ' ', '一点', ' ', ' ', ' ', '投', ' ', ' ', '夏天', ' ', '秋天', ' ', '穿', ' ', ' ', ' ', '搭', ' ', ' ', ' ', ' ', '穿', ' ', '针织衫', ' ', ' ', '单穿', ' ', ' ', ' ', '好看', ' ', ' ', '物流', ' ', ' ', '很快', ' ', ' ', '简直', ' ', '物美价廉', ' ', ' ']",0,Neutral
